Date,link,text,len,sentiment
2022-07-24 21:29:00+05:30,https://www.moneycontrol.com/news/business/infosys-q1-results-overall-pipeline-strong-good-demand-outlook-on-large-deals-says-ceo-salil-parekh-8878861.html,"Representative image.

Infosys on Sunday, July 24, said that the demand outlook is good, amid macroeconomic uncertainties.

While there have been concerns about an impact on IT spending and a dent in demand due to an increase in interest rates and looming fears of a recession, Chief Financial Officer Salil Parekh said after the company announced its results for Q1FY23.

Parekh added that large deals — over $50 mn in size — are usually volatile, and the overall pipeline for large deals is larger than in the last three and six months. He added that in their pipeline, they have a good demand outlook on large deals within the US and European markets.

“There is talk of recession, there is an increase in interest rates. There are some pockets where we see this. For example, in the mortgage business in our financial services area. But, the view for us today given what we see in our pipeline is that the overall pipeline is strong at this stage. We are watching out for what can happen as the environment evolves and changes,” he said.

Parekh said the demand and strength in terms of overall growth and volume growth is what gave the firm the confidence to increase its revenue guidance. Infosys upped its revenue growth guidance to 14-16 percent from 13-15 percent for FY23.

He added that the firm is seeing two types of demand — digital transformation and those focused on cost and efficiency.

We have both of those within our mix and as we looked at this, even in the previous month, we've made sure that our focus remains on both types of programs. We feel in terms of automation, we have a tremendous capability that we think will be of great use to clients in any environment as they look at making efficiency within the tech landscape,” Parekh said.

However, Infosys maintained its margin guidance for the year 21-23 percent, and expect to remain at the lower end of that range.

During the company’s Annual General Meeting (AGM) last month, CEO Salil Parekh allayed shareholder fears’ regarding the impact of the recession. Parekh had said that the company’s pipeline was strong and that they are “well-poised” to work with clients.

Most of Infosys’ peers struck a note of caution, but Infosys’ rival Wipro was upbeat and said there was no slowdown in spending, bookings were strong and the deal pipeline is robust.

“Despite the uncertainties of the macroeconomic environment, if I look at our pipeline, our order booking, and the discussion we are having with our customers, there has been no slowdown or pullback of spends for us. The demand for IT services is robust,” CEO Thierry Delaporte had said.

TCS CEO Rajesh Gopinathan had said that the company is vigilant due to macro-level uncertainties despite pipeline velocity and deal closures remaining strong.

Mindtree CEO Debashis Chatterjee had said there were instances of some clients who had been impacted due to their exposure to Ukraine and Russia deferring opportunities.",501,0.45557107708670874
2019-02-25 19:07:00+05:30,https://www.moneycontrol.com/news/business/infosys-launches-new-offerings-to-help-enterprises-tap-into-5g-technology-3581911.html,"live bse live

nse live Volume Todays L/H More ×

IT services firm Infosys on Monday said it has launched new service offerings to help enterprises tap into 5G technology, while simultaneously helping communication service providers (CSPs) accelerate and monetise their 5G network deployment. ""Infosys' newly established 5G living labs in five global locations – Bengaluru, Richardson, Indianapolis, Frankfurt and Melbourne - will help ideate and bring these new economies to life,"" Infosys said in a statement.

It added that 5G technology will transform network capabilities bringing in significant opportunities for network virtualisation, artificial intelligence and automation, while lowering associated costs considerably, and enhancing delivery of network-based services.

Infosys, India's second largest IT services firm, said 5G technology will enable enterprises – IT and other business departments – to usher in a new era of innovation, create new experiences and improve operational efficiency in organisations.

""5G is opening an array of opportunities for CSPs and enterprises in the digital era. Infosys' suite of 5G offerings are powered by our extensive experience of working with major telecom service providers and enterprises globally in transforming their business and technology landscape,"" Infosys President and Deputy COO Ravi Kumar S said.",197,0.9998739808797836
2019-02-07 18:13:00+05:30,https://www.moneycontrol.com/news/business/more-interns-taken-under-infosys-instep-programme-n-r-narayana-murthy-3499721.html,"Infosys co-founder N R Narayana Murthy on Thursday lauded company CEO Salil Parekh for expanding the scope of the internship programme InStep, saying it was part of the transformational initiatives taken by the top official since assuming the post last year.

""I am glad that Salil has blessed Instep programme. Salil has indeed, in fact, for the first time in so many years, has expanded the scope of this project. I believe as against 175 we used to take, interns across the globe is probably now is 250 or so.""

""This is the part of the various transformational initiatives that he has put in place ever since he took over in January 2018 as CEO of the company,"" he said at an event here.

InStep is the city-based software major's internship programme which is an intensive stint offered every year to students selected from universities in the US, Europe and the Asia-Pacific region for getting hands-on experience in Infosys projects ranging from application development to business consulting across verticals.

This programme had turned out to be an ideal launch pad for overseas interns to pursue a global career, he said.

Explaining the philosophy behind the InStep, Murthy said Infosys realised in 1999 that to enhance company's brand, it should not only aim at becoming a multinational firm but also interacting with professionals belonging to multi-cultural systems around the world.

""This interaction will give a chance for the interns to know the Indian culture and the company's philosophy, which will build India's and Infosys' brand value in their eyes,"" he added.

Murthy said the best incentive a company can provide these youngsters was to promise them of using their projects to solve problems afflicting the society or a nation, which Infosys did in future by creating a repository of experiential knowledge acquired by way of InStep.

Since 1999 when the programme was launched, Infosys has trained several hundred overseas students for global careers in diverse sectors. Some of them have joined Infosys and are working at its development centres in the US, Europe and Australia.",344,0.859300509095192
2013-10-11 08:57:00+05:30,https://www.moneycontrol.com/news/business/markets/how-infosys-pe-contracts-or-expandsresult-day-1599859.html,"live bse live

nse live Volume Todays L/H More ×

Riken Mehta

moneycontrol.com

IT major Infosys may have lost its mojo for past few years but it still remains a darling stock for option traders ahead of its quarterly earnings. Erratic movements of Infosys stock price post results have rewarded bearish traders with smart gains every three out of four occasions in the last 12 quarters.Infosys will announce its second quarter results of FY14 on October 11 and the F&O traders once again have positioned themselves in the Infosys for a big vicious movement post results.This article compares how the price earning multiple (P/E) of Infosys changes before and after result announcement.Price earnings multiple is calculated by dividing the stock price to earnings per share of the company. In simple terms, if Infosys P/E is 18, it means the company will take 18 years to generate profits equal to the current market price based on the current earnings per share.For calculation, the trailing 12-month consolidated EPS (TTM EPS) has been considered. The average change in P/E for Infosys on the result day for last 12 quarters or 3 years (15-Oct-10 to 11-Jul-13) is 2.45.The management's commentary on different business verticals performance, revision in guidance, client's spending scenario and key business verticals exit are some of the factors along with quarterly earnings performance that the market will watch it closely on result day and based on them market will factor it in price.Currently, its trading at 18.67 P/E based on consolidated EPS (Price Rs 3100). Considering the huge built-up in options and based on the quarterly earnings performance on either side if the stock's P/E changes by an average 2.45 (assuming Infy posts close to Rs 42 EPS in Sept quarter as well, TTM EPS will be Rs 166 ) then expect 400 rupees or 13 percent movement on either side (CMP Rs 3100). In that case, option buyers will not make moneyIf TTM EPS expands or contracts by 5% (TTM EPS Rs 175, Bullish scenario where Infy posts an EPS close to Rs 50 or TTM EPS Rs 158 highly bearish scenario where Infy posts an EPS close to Rs 33) then change in P/E and price adjustment will take Infy close to Rs 3700 (Bullish) or Rs 2550 (Bearish) translating Rs 550-600 movement on either side. The earnings upgrade or downgrade will be the key factor on result day.

Read More",402,
2013-07-12 11:57:00+05:30,https://www.moneycontrol.com/news/business/stocks/-1726061.html,Get ₹100 cashback on checking your free Credit Score on Moneycontrol. Gain valuable financial insights in just two clicks! Click here,21,0.5457684993743896
2013-06-03 10:03:00+05:30,https://www.moneycontrol.com/news/business/markets/-1751867.html,"Moneycontrol Bureau

Shares of credit rating agencies like Crisil, Icra and Care were buzzing in trade after CRISIL's promoters made voluntary open offer to buy shares at significant premium to the Friday's closing price.Major gainers in the BSE Midcap were CRISIL (Rs 1,126.60, 20.00%), Torrent Pharma (Rs 858.75, 9.15%), Delta Corp (Rs 63.70, 4.60%), Emami (Rs 789.90, 3.46%) and Ipca Labs (Rs 614.00, 3.29%)BPCL said in an exclusive interview to CNBC-TV18 that the under-recovery in diesel had gone up to Rs 5 per lite due to deprecaition in the rupee.If one is looking to book profits then this is time, says Ajay Srivastava, CEO, Dimensions Consulting. Despite Narayana Murthy’s return to Infosys, Srivastava is not so gung-ho on the stock and cautions that its June quarter earnings are likely to be worse than January-March.Infosys extended its rally and was up close to 8 percent in the morning trade on heavy volumes. The stock made an intraday high of Rs 2625 on the NSE, a level last seen in April.Shares of Opto Circuits were trading in green after shedding 38 percent of its market-cap on Friday. The company's consolidated revenue has fallen 33 percent to Rs 456 crore compared to Rs 681 crore year-on-year. During the period, consolidated net profit dropped 94 percent year-on-year to Rs 12.3 crore.Oil marketing companies were buzzing in trade today after the state-run IOC hiked petrol prices by 75 paise and diesel price by 50 paise per litre.While Murthy's presence at Infosys may improve sentiment for the stock near term, he has an uphill task ahead and it could be a while before the company gets back on the path to recovery, feel analysts tracking the stock. Barring a couple of brokerages, most have retained their ratings and target price for the stock.CRISIL promoters made voluntary open offer to buy up to 22.23 percent stake at Rs 1210 per share. The stock was locked at 20 percent upper circuit at Rs 1126.60 (up Rs 187.75) since the current market price was lower than the offer price.Key equity benchmarks opened flat tracking weak Asian shares. Dow and S&P 500 posted their worst one-day drop since mid-April on Friday. Infosys surged seven percent in the opening bell after Narayana Murthy announced his return to Infosys as Executive Chairman along with his son Rohan Murthy on Saturday.At 09.16 hrs IST, the Sensex was up 14.68 points or 0.07% at 19774.98, and the Nifty was up 8.70 points or 0.15% at 5994.65. About 308 shares advanced, 185 shares declined, and 35 shares were unchanged.Key gainers in the Nifty were Infosys (Rs 2,574.20, 6.74%), Bank of Baroda (Rs 663.30, 1.79%), Lupin (Rs 750.30, 1.71%), PNB (Rs 771.85, 1.55%) and Jaiprakash Associates (Rs 66.60, 1.45%).Laggards included Maruti Suzuki (Rs 1,561.00, 2.78%), Bajaj Auto (Rs 1,786.00, 1.9%), NTPC (Rs 151.45, 1.78%), Power Grid Corp (Rs 111.35, 1.72%) and Hero Motocorp (Rs 1,709.00, 1.58%).Tech major Infosys was trading at Rs 2,575.00 up 6.95% from its previous close of Rs 2,407.60. Brokerages are positive on the stock in the near term, but are awaiting more details. KV Kamath stepped down as chairman and became the lead independent director.Shares of auto companies were down as sales saw a steep drop in May. High interest cost, increase in fuel prices and sluggish economic activity kept sales sluggish. Maruti's month-on-month sales were down 13 percent. Tata Motors too disappointed, sales were down 3 percent.",566,0.0
2013-06-01 16:37:00+05:30,https://www.moneycontrol.com/news/business/companies/-1755731.html,"live bse live

nse live Volume Todays L/H More ×

2:17pm SD Shibulal to CNBC-TV18: Board's decision on whether I will continue as CEO & MD till 2015

No change in retirement age policy of InfosysWon billion-dollar orders in second half of last yearHave built a model that delivers high revenue productivityWill change biz strategy 3.0 if neededAspects of 3.0 strategy have worked exceptionally wellHave not made a detailed study of Infosys' Biz Strategy 3.0Admire SD Shibulal for his commitment & dedicationWill help CEO in achieving his role as much as possibleHave helped by adding value to Infosys CEOs in pastWill do our best to overcome challengesImportant for me to not pass judgement on companyGlad that N Murthy returning as Infosys' Executive ChairmanValue to come in terms of ideas, helping CEONeed of the day is to add value to MD ShibulalNot fair to say founder-CEOs have not performed wellwill have no leadership roleNot in touch with executive responsibilities for last 7 yearsInfosys needs to enhance focus on large dealsMost grateful to board, Infy management for giving me this opportunitySee appointment as 'Second Innings' at InfosysUnique opportunity for me to add value to InfosysKV Kamath asked me to take over as Executive Chairman on May 4I had not imagined that I would need to be back in executive capacityWas in a dilemma on returning to an executive roleVery unusual for me to be back at InfosysBoard unanimously decided on N Murthy's reappointmentNR Narayana Murthy has returned to Bangalore-based Infosys , the software services exporter, he had founded, at a time the company is going through challenging times and failing to keep pace with its rivals like Tata Consultancy Services , HCL Technologies , Accenture and Cognizant Technologies.Narayana Murthy has been appointed as executive chairman of the board and additional director, effective Saturday. KV Kamath is in turn stepping down from his position as the board chairman and will now be a lead independent director.Murthy's election as a Director would be placed for consideration of the company's shareholders at the annual general meeting on June 15 and a seperate extraordinary general meeting will be held to seek shareholders approval for appointing him as executive chairman, Infosys said.",365,
2013-06-01 13:06:00+05:30,https://www.moneycontrol.com/news/business/companies/-1756677.html,"live bse live

nse live Volume Todays L/H More ×

In a major top management re-shuffle, Infosys today said it has re-appointed N R Narayana Murthy as Executive Chairman and Additional Director with immediate effect.

The re-shuffle also marks the entry of the next generation of Infosys founder with Murthy's son, Rohan, joining the over USD 7 billion firm as his father's executive assistant.Murthy intends to create the Chairman's office to assist him during his tenure to function more effectively and has requested the Board to permit him to put together a team, which will include Rohan.If appointed, Rohan Murthy's term as Executive Assistant to the Chairman would be co-terminus with that of Narayana Murthy. Rohan has requested that he should also be paid only a token compensation of Re 1 per year.The decision was taken at a board meeting held earlier in the day, Infosys said in a statement, adding the appointment will be with effect from June 1, 2013. Veteran banker K V Kamath would step down from his position as Chairman of the Board and take up the role of Lead Independent Director, it added.""The Board has taken this step keeping in mind the challenges that the technology industry and the company faces and in the interest of all stakeholders, particularly shareholders large and small, who have asked for strengthening of the executive leadership during this challenging time,"" Kamath said.Murthy's entrepreneurial and leadership record and the long experience he has had as a technology pioneer makes him eminently qualified to lead the company and provide strategic direction at this point in time, he added.S Gopalakrishnan, who was serving as the Executive Chairman, would be re-designated Executive Vice Chairman and would primarily focus on key client relationships and broader industry issues, the statement said.S D Shibulal would continue to be the Managing Director and CEO of the company, it said. In August 2011, Kamath was appointed Chairman, succeeding Murthy, who was made the Chairman Emeritus post his retirement. Also, the then CEO and MD S Gopalakrishnan (Kris) was elevated as the executive co-chairman, while COO S D Shibulal filled in Kris' position.Murthy's appointment as a Director would be placed for consideration of shareholders at the Annual General Meeting (AGM) on June 15, 2013.Global uncertainties have impacted performance of Infosys. Often considered a bellwether for the sector, Infosys has given lower-than-expected revenue guidance of 6-10 per cent growth, which is less than industry body Nasscom's estimate of 12-14 per cent growth for the Indian software services industry in FY2013-14.Both Gopalakrishnan and Shibulal have requested that they draw a compensation of Re 1 per year and the Board has accepted their requests, subject to necessary shareholder and government approvals.Murthy, along with six fellow software engineers, established Infosys with about USD 250 in 1981. In the last 30 years, they have made it one of the most respected names in the software outsourcing sector.",483,0.0
2013-06-01 12:47:00+05:30,https://www.moneycontrol.com/news/business/announcements/-1756841.html,"live bse live

nse live Volume Todays L/H More ×

Infosys Ltd has informed BSE regarding a Press Release dated June 01, 2013, titled ""Infosys Board appoints Mr. N R Narayana Murthy as Executive Chairman of the Board""

Infosys Limited announced today that the Company's Board has appointed Mr. N R Narayana Murthy into the Board and executive leadership of the Company. In a meeting held earlier today, the Board approved appointing Mr. N R Narayana Murthy as Executive Chairman of the Board and Additional Director with effect from June 1, 2013.Mr. K V Kamath would step down from his position as Chairman of the Board and take up the position of Lead Independent Director effective June 1, 2013.Source : BSE

Read More",123,
2013-04-15 14:02:00+05:30,https://www.moneycontrol.com/news/business/companies/-1078097.html,Get ₹100 cashback on checking your free Credit Score on Moneycontrol. Gain valuable financial insights in just two clicks! Click here,21,0.5457684993743896
