Date,link,text,len,sentiment
2023-11-23 22:58:00+05:30,https://www.moneycontrol.com/news/business/companies/indias-smartwatch-market-soars-21-yoy-domestic-manufacturing-hits-all-time-high-11800401.html,"Commenting on the price analysts noted the emphasis on budget-friendly options has led to a significant 41 percent year-on-year decline in India's smartwatch average selling price (ASP), reaching its all-time low

India witnessed a remarkable 21 percent year-on-year (YoY) growth in smartwatch shipments during the third quarter of 2023 (July-September), according to the latest research from Counterpoint's IoT Service. The surge was attributed to a significant inventory build-up in anticipation of robust sales during the festive season in October.

While existing top players continued to drive the market, new players like Fastrack and beatXP shipped high volumes and chipped away market share from the top three. The share of domestic manufacturing reached the highest ever at 82 percent compared to 4 percent a year ago, the report added.

While existing top players continued to drive the market, new players like Fastrack and beatXP shipped high volumes and chipped away market share from the top three.

“In the coming years, the market will continue to grow in double digits due to the brands’ efforts to expand their portfolios, offline partnerships with several large-format retailers (LFRs) and growing emphasis on local manufacturing,” said Anshika Jain, senior research analyst.

Fire-Boltt emerged as the market leader, capturing an impressive 28 percent share, closely trailed by Noise and boAt. Notably, Fastrack, a sub-brand of Titan, achieved the highest annual growth among the top five brands, showcasing its increasing prominence in the sector. Additionally, beatXP made its debut in the top five, marking a notable entry into the competitive smartwatch market.

Commenting on the price analysts noted the emphasis on budget-friendly options has led to a significant 41 percent YoY decline in India's smartwatch average selling price (ASP), reaching its all-time low. Consequently, more than three-fifths of the market now falls within the less than Rs 2,000 price range.

“This quarter, smartwatches were even available for less than Rs 1,000 to target first-time users. The shorter replacement cycles for the basic smartwatches and the maximum number of new launches being in this price segment further accelerated the trend,” said Harshit Rastogi, Research Analyst.",347,0.4838695228099823
2023-11-23 13:24:00+05:30,https://www.moneycontrol.com/news/business/markets/titan-surges-past-the-highest-target-price-hits-rs-3-lakh-crore-market-cap-what-now-11795371.html,"Expansion is likely to be a key source of surprise for Titan's revenue growth, opening up levers of growth that were not available even 2-3 years back.

Titan Company crossed the Rs 3 lakh crore market share on November 21. The stock has seen a strong momentum through this year, gaining 34 percent and about 6 percent in November alone. It hit a fresh 52-week high of Rs 3,441.45 on the National Stock Exchange (NSE) on November 23. Can this momentum continue?

Most analysts are bullish on Titan, what with its impressive growth in the jewellery business and its premium position in the sector. There are, however, some cautious voices. They point out that low diamond prices might put pressure on profitability.

In its Q2FY24 results, the company’s consolidated net profit rose 9.7 percent on-year to Rs 916 crore, while consolidated revenue jumped 36 percent to Rs 12,529 crore. The jewellery business grew, driven by India operations, and domestic sales were aided by a double-digit growth of buyers and average bill value per buyer.

Follow our market blog to catch all the live action

Outlook

Analysts believe that Titan's core domestic business has a long runway for growth. Going ahead, market expansion, buoyant gold prices, and robust demand during the wedding season, will boost profitability.

Titan has taken some price correction in solitaires and this impact should be evident in the coming 7-8 months, said Jefferies in a report.

According to the international brokerage, Titan is a structural growth story. Buoyant gold prices, share gains, higher wedding budgets for jewellery, and cost focus are among the key catalysts for the stock. However, concerns remain over steep valuations.

Margins to improve

In the quarter gone by, the benefits of low-cost inventory faded out completely and plain gold jewellery sales increased. This impacted margins. The management has allayed investor concerns on the margin impact from the recent correction in diamond prices.

""The impact would be limited to the solitaire portfolio, which has a low salience in Titan's studded business. The management, in its guidance, reiterated that it is aiming for 12-13 percent margins on an annual basis,” Jefferies added.

According to Dolal Capital, an increase in studded jewellery contribution would help improve EBITDA margin. Going ahead, the company expects 12-13 percent steady-state margins in the jewellery business (ex-bullion sales). Aggressive pricing by the company is expected to ease, leading to improved margins in the future, according to B&K Securities analysts.

Also Read | Titan stock extends gains on CCI nod to acquire additional stake in CaratLane

Market expansion

The company continues to expand its jewellery store reach. During the quarter that ended in September 2023, Titan added 52 stores for its jewellery brands Tanishq, Mia, CaratLane and Zoya. The company also said it was looking to add 15 stores for Zoya by next Diwali.

According to analysts at CLSA, this expansion is likely to be a key source of surprise for Titan's revenue growth, opening up levers of growth that were not available even 2-3 years back.

Growth

Titan is concentrating on increasing its market share by expanding its store network, enhancing inventory, and offering competitive pricing.

The company has established ambitious long-term goals across various segments with a primary focus on profitability. With the watches and eyewear divisions complementing the jewellery business, Titan’s long-term growth outlook appears promising, according to B&K Securities. ""We remain optimistic about Titan from a stable, long-term perspective,"" the brokerage said.

Analysts at Dolat Capital expect Titan's profitability in the second quarter of FY24 to remain under pressure due to low diamond prices. The jewellery business has seen a sharp acceleration in new store additions, across formats over the past four quarters.

Going ahead, the jewellery business is estimated to post double-digit revenue growth, and will be a bedrock for growth for the company.

Also Read | CDSL jumps 3% as demat accounts cross 10-crore mark

Valuations

JM Financial Services expects Titan to continue commanding a premium valuation, more so given the scarcity of ‘growth businesses' in the space at this point.

It maintained a ‘buy’ rating on the stock with a target price of Rs 3,705 per share. Jefferies, meanwhile, has maintained a 'hold' rating with a base case target price of Rs 2,950 per share, given the lofty valuations.

""At 43x FY26, Titan trades at a 10 percent premium to our consumer coverage. However, we believe Titan can grow significantly faster over FY23-26E and beyond as it makes further inroads into the rapidly growing luxury market as well as for the Indian jewellery market overseas,"" said CLSA as it maintained a 'buy' rating on the stock with a target price of Rs 3,338.25.

Its core domestic business and several of its new categories have a long runway for growth. This means investors should pay growth multiples for several more years, the brokerage added.

Meanwhile, B&K Securities has maintained its 'buy' rating on the counter with a revised DCF-based target price of Rs 3,350 from Rs 3,000 earlier. Dolat remained bearish on the stock as it put a 'sell' rating on the counter with a target price of Rs 3,185 per share.

With the recent rise in the share price, the best target price for the stock has already been achieved. The stock is now just below Jefferies' upside target price of Rs 4,500 per share.

Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",927,0.8157407194375992
2023-11-21 22:34:00+05:30,https://www.moneycontrol.com/news/business/titan-gets-cci-nod-for-additional-stake-purchase-in-caratlane-11784281.html,"Titan gets CCI nod for additional stake purchase in CaratLane

Fair trade regulator Competition Commission of India (CCI) on November 21 cleared the acquisition of additional stake purchased by Titan in CaratLane. CaratLane is engaged in the business of manufacture and sale of gems and jewellery in India.

The combination relates to the acquisition of 27.18 per cent share capital of CaratLane (a subsidiary of Titan) by Titan Company Ltd, on a fully diluted basis, from Mithun Padam Sacheti, Siddhartha Padam Sacheti, and Padamchand Sacheti, according to a release. Titan, a joint venture between the Tata Group and the Tamil Nadu Industrial Development Corporation (TIDCO), is active in several businesses through lifestyle brands, including jewellery, eye care, fragrances, and fashion accessories.

In August, jewellery maker Titan announced that it is going to increase its stake in its subsidiary and new-age jewellery brand CaratLane to 98.28 per cent by acquiring an additional 27.18 per cent for Rs 4,621 crore. CaratLane was started as a purely online brand in 2008, looking at the fast-growing affordable and accessible jewellery market.

Titan first invested in CaratLane in 2016 and over the years, in partnership with its jewellery brand Tanishq, CaratLane witnessed substantial growth. The deals beyond a certain threshold need approval from the regulator, which keeps a tab on unfair business practices as well as promotes fair competition in the marketplace.

Meanwhile, shares of Titan hit a 52-week of Rs 3,400 apiece up nearly 2 per cent on the BSE on November 21, while the company's market cap increased to Rs 3.01 lakh crore. By crossing Rs 3 lakh crore market cap, the company became the 17th most valuable company in India by market capitalisation. It is also the second-most valuable company among Tata Group firms behind Tata Consultancy Services (TCS).",297,0.9705295860767365
2023-11-21 17:50:00+05:30,https://www.moneycontrol.com/news/business/stocks/titan-market-cap-crosses-rs-3-lakh-crore-as-stock-hits-52-week-high-11782471.html,"Titan | CMP Rs 3,394.15 | Titan’s shares closed 1.4 percent higher as the company’s market cap reached Rs 3 lakh crore. The stock also hit a 52 week high.

live bse live

nse live Volume Todays L/H More ×

Titan’s stock hit a 52-week high of Rs 3,400 on November 21 as the company’s market capitalisation increased to Rs 3 lakh crore.

The stock closed at Rs 3,392.2, up 1.39 percent from the previous day’s close.

Titan first scaled Rs 1 lakh crore market capitalisation on March 28, 2019. After that, the stock took 18 months to scale the next Rs 1 lakh crore market cap as the market cap crossed 2 lakh crore on October 7, 2021. It took a little more than 2 years for the company to reach Rs 3 lakh crore from Rs 2 lakh crore.

By crossing Rs 3 lakh crore market cap, it became the 17th most valuable company in India by market capitalisation. The company which is backed by Tata group is also the second valuable company among Tata group behind TCS.

Titan is one of the most famous stocks in the portfolio of the late big bull Rakesh Jhunjhunwala. According to the shareholding pattern by September 30, 2023, Rekha Jhunjhunwala, wife of Rakesh Jhunhunwala holds 5.37 percent in the company. At the current market price, that holding translates to well over Rs 16,000 crore.

Titan group’s shares have risen 32.39 percent in the year-to-date period, beating the returns of benchmark index Nifty 50 which has risen by 8.7 percent.

Disclaimer: The views and investment tips expressed by experts on Moneycontrol are their own and not those of the website or its management. Moneycontrol advises users to check with certified experts before taking any investment decisions.",294,0.9999669194221497
2023-11-06 09:40:00+05:30,https://www.moneycontrol.com/news/business/markets/short-call-enough-fodder-for-bulls-to-help-diwali-dazzle-titan-godrej-properties-cello-siemens-in-focus-11670381.html,"Domestic flows keep acting as a floor for markets.

“The only problem with market timing is getting the timing right.” - Peter Lynch

In India, it's the time of the year when people scour for something, if not everything, new. Frugality takes a backseat as they invest in gold, real estate, cars, appliances, and even, stocks.

Long lists of Diwali stock-picks have begun circulating in WhatsApp groups. Whether the start of a new Samvat is a good time to enter the market is any one’s call, but long-term investors need not worry. Festive cheer may keep markets buoyant this week with no dearth of positive vibes from across the world. While domestic flows keep acting as a floor for markets, hopes of return of foreign investors have firmed up as US Treasury yields have corrected sharply.

Titan

The company exceeded estimates on all fronts, underlining India’s K-shaped recovery. While staple companies have found it difficult to give more

than 7 percent revenue growth, Titan Company in discretionary has grown 37 percent on a high base. CLSA has upgraded the stock from 'outperform' to 'buy' and has hiked the price target from Rs 3,540 to Rs 3,948. “The company is selling to all consumers that can spend,” said the broker.

The management in concall said that a drop in diamond prices, particularly in higher-carat solitaires might lead to a margin dilution over the next seven to eight months. But, analysts are not too worried, it seems. The company is now expanding its market share by targeting the low-market share and luxury high-value space in domestic markets as well as overseas, which is the next growth trigger, they feel.

Luxury stocks are fancied globally right now with the rich continuing to be on a spending spree post-pandemic; so as long as the company can extract a fair share of this unfair spending, the stock will offer an unfair advantage.

Godrej Properties

With Friday's rally, the technical reasons are supportive, but fundamentally, Godrej Properties is among the most expensive bets in the listed real estate space. It has highest trailing P/E multiple, right after Brigade Enterprises. But Motilal Oswal sees it differently. The stock’s one-year forward P/E is at 38 percent discount to its 10-year average, which makes it among the top picks for the domestic broking firm in the midcap space.

The management told CNBC-TV18 that they have a significant project pipeline for the second half of FY24. The Mumbai-based real-estate developer is hopeful of exceeding its sales guidance of Rs 14,000 crore for FY24. Foreign institutional investors are also buying into this story with their holding up from 28.85 percent in June to 29.25 percent in September.

Real estate is anyway a micro market and each company follows a different path based on its business model and performance of the market it caters to. With a lull in India's Silicon Valley, this is Mumbai's time, and hence Godrej's.

Also Read: MC Pro Inside Edge: D-Street biggie cashes biotech cheque, Agent Vinod’s NSE sales, Big Papa sits tight

Cello World

The Cello World IPO received a decent response, and analysts expect the stock to list at over 24 percent premium to its issue price today. The company's strong financials, debt-free status and big anchor names make it an attractive investment, but the concern is that it seems expensive compared to its peers. The P/E ratio is 49, which is much higher than the peer average of 38.6. Also, investors generally have a cautious view on pure OFS (offer for sale) public issues that simply provide an exit to existing investors and no money goes to the business. Cello World IPO was pure OFS.

Siemens India

There are stocks where the even the most marquee investors choose to ignore governance concerns because the business is too good to ignore. Siemens is one of them, where their tech capabilities and the growth story is makes it unbeatable. But the narrative seems to be changing a bit. Now, the stock has 15 buy, six hold and six sell calls.

One of those neutral calls is that of UBS. It has downgraded the stock from a 'buy' and lowered the target price from Rs 4,280 to Rs 3,750 on growing uncertainties about its long-term product strategy and concerns about the company's ability to win technology-based energy orders due to competitive dynamics.

Investors may also grapple with the market valuation of its energy business. Siemens Energy is now looking to sell its 24 percent stake in Siemens India to Siemens AG. This comes five months after the company’s decision to hive off its low-voltage motor business, which shareholders voted against as the valuations were ""ridiculously"" low for a good-margin, asset-light business. Seems like corporate governance issues are not done yet.

Beyond the Great Wall

China will further expand its market access and step up imports, Premier Li Qiang told a trade fair in Shanghai on Sunday, reports Reuters. This comes amid criticism from firms in the West that wanted to see more tangible improvement in the country's business environment.

Li told the opening ceremony of the annual China International Import Expo that the country was committed to opening up its economy, and that imports of goods and services were set to reach a cumulative $17 trillion within the next five years. ""No matter how the world changes, China's pace of opening up will never stall, and its determination to share development opportunities with the world will never change,"" Li said.

Also Read: MC Pro Inside Edge | Profitable exit hopes, appliance trouble, rebuilding bridges, discount wars, prop tricks

Time for alarm bells?

Warren Buffett-led Berkshire Hathaway has posted its first quarterly loss in a year as the prices of Apple and other stocks it owns fell, even as improved results from insurance helped boost operating profit to a record. Berkshire also signalled it remains cautious about stock valuations and the market environment. Operating profit rose 41 percent to $10.76 billion, even as Berkshire's net loss more than quadrupled to $12.77 billion.

Poor Charlie’s Almanack

Charlie Munger, Berkshire Hathaway vice-chairman and long-time business partner of Warren Buffett, was at his usual best in an interview with the Wall Street Journal as he mused on a wide array of topics. What caught our interest, in particular, was his advice for the common investor.

“Most people probably shouldn’t do anything other than have index funds…. That is a perfectly rational thing to do for somebody who just doesn’t want to think much about it and has no reason to think he has any advantage as a stock picker. Why should he try and pick his own stocks? He doesn’t design his own electric motors and his egg beater,” he said.

Hands off hedge funds!

Ken Griffin, the founder and chief executive of the $62-billion US hedge fund Citadel, has warned regulators that they should focus on banks rather than his industry if they want to reduce risks in the financial system stemming from leveraged bets on US government debt, reports FT.

Global regulators have warned about growing risks emerging from the so-called Treasury basis trade — selling Treasury futures while buying US government bonds and extracting gains from the small gap between the two using borrowed money.

“The SEC is searching for a problem,” Griffin told the Financial Times. “If regulators are really worried about the size of the basis trade, they can ask banks to conduct stress tests to see if they have enough collateral from their counterparties.”

With inputs from Abhishek, Shailaja, Yash, Anishaa and Srushti",1258,0.16784284114837647
2023-09-23 08:37:00+05:30,https://www.moneycontrol.com/news/business/bluestone-set-to-close-rs-550-crore-funding-zerodha-cofounder-nikhil-kamath-to-infuse-rs-100-crore-11413481.html,"Bluestone founder and CEO Gaurav Singh Kushwaha. (File photo)

Zerodha co-founder Nikhil Kamath is set to pump in Rs 100 crore into Bluestone, an omnichannel jewellery retailer, as competition heats up in the space. The investment comes as part of a funding round in which other notable participants include Zomato founder and chief executive Deepinder Goyal and CEO Amit Jain, and financial services firm IIFL, a report said.

Bluestone founder and CEO Gaurav Singh Kushwaha confirmed the development, saying the Bengaluru-based company was in the final stages of securing a funding round amounting to $65 million (around Rs 550 crore), valuing the company at around Rs 3,600 crore ($440 million), the Economic Times reported on September 23.

Also Read: D2C brands are preparing for the next 200 million internet shoppers

Moneycontrol couldn’t verify the report independently.

Ranjan Pai, chairman of Manipal Group, and Info Edge Ventures are also involved in the funding round, contributing around Rs 100 crore each. Existing investors, too, are participating in this funding round, Kushwaha told the daily.

The latest round of financing for Bluestone comes after Tata Group’s Titan acquired the stake of Mithun Sacheti, the founder of CaratLane, a rival omnichannel retailer, valuing the company at approximately $2 billion.

Bluestone earlier raised $30 million from the family office of Sunil Kant Munjal of the Hero Group, which valued the company at $378 million, the report said. These developments highlight the competitive dynamics and investment activity within the omnichannel jewellery retail sector in India.

Also Read | 'Trading is like dating': Zerodha's Nikhil Kamath talks about his best and worst investments

“We will expand on what’s working for us — the omnichannel play. We have 175 stores and there is definitely space to have 500-600 stores eventually,” Kushwaha told the financial daily.

He added that there was significant traction across cities, from tier 1 to tier 3, emphasising the vast opportunities that lay ahead for the company. A substantial portion of the newly secured capital would be allocated towards expanding the omnichannel presence and investing in technology to seamlessly integrate and optimise operations.

Established in 2011, Bluestone is one of the early entrants in the vertical ecommerce sector but in the past 18 months, it has turned around its operations by laying emphasis on establishing an offline presence.",383,0.9421674013137817
2023-08-25 20:24:00+05:30,https://www.moneycontrol.com/news/business/startup/co-founder-avnish-anand-elevated-as-ceo-of-caratlane-with-immediate-effect-11260101.html,"File photo

Avnish Anand, the co-founder of CaratLane has been appointed as the startup’s new chief executive officer (CEO) with immediate effect. The decision comes just days after his co-founder and former boss, Mithun Sacheti, made a remarkable exit by selling his CaratLane shares to Titan.

Last week, Titan, which already holds 71.09 percent in CaratLane, said it would further increase its stake to 98.28 percent by buying out Sacheti’s 27.18 percent share in the online jewellery retailer for Rs 4,621 crore. The deal valued CaratLane at Rs 17,000 crore. It also marked the second biggest e-commerce exit in India, just after Walmart’s $16 billion deal for Flipkart which gave both founders, Sachin Bansal and Binny Bansal, over $1 billion each.

About a week after Sacheti’s exit, Anand has now been promoted from his previous role as the Chief Operating Officer (COO) of CaratLane.

“Avnish (Anand)... was employee No.1 at CaratLane and an integral part of the founding team. He has played a stellar role in building CaratLane into what it is today,” the company said in a statement.

Anand has been with the company for over eight years. The press statement also said that co-founder Gurukeerthi Gurunathan will continue to play an important role as the Chief Technology Officer of CaratLane.

While Sacheti made Rs 4,621 crore from his exit, he also made sure top-level employees at the company get rewarded handsomely in ESOP payouts. About 75 CaratLane employees are set to receive about Rs 340-30 crore, Moneycontrol had reported earlier.

“Mithun has been a pillar of support and a sounding board for all my ideas these past years, so of course it’s sad to see him go. But I’m really excited for this new chapter as we have a great opportunity to build a bigger and more remarkable business in front of us,” CaratLane’s new CEO Anand said in the statement.",313,0.9825087984402975
2023-08-22 16:59:00+05:30,https://www.moneycontrol.com/news/business/live-caratlane-founder-mithun-sacheti-on-the-glittering-rs-4621-crore-deal-with-titan-exclusive-11237961.html,Get ₹100 cashback on checking your free Credit Score on Moneycontrol. Gain valuable financial insights in just two clicks! Click here,21,0.5457684993743896
2023-09-04 16:02:00+05:30,https://www.moneycontrol.com/news/business/markets/short-call-investors-give-tata-power-another-chance-why-fo-ban-list-gets-longer-rising-rates-pinch-11234001.html,"markets

One lesson I have learned is to make fewer decisions. Sometimes the best thing to do is to do nothing. - Lou Simpson

Strong comeback by benchmark indices was seen on Monday, but the mood remains one of cautious optimism, now that foreign funds are selling more often than they are buying. With the earnings season behind, the search is now for the next big trigger.

Tata Power

The stock gained 4 percent on Monday and is not far from its 52-week high. Subsidiary Tata Power Renewable Energy has signed a power purchase agreement (PPA) for a 9-MW on-campus solar plant with Tata Motors' Pantnagar plant. Tata Power shares came close to making a 52-week high at the start of this month, but appear to be facing stiff resistance around the Rs 250 mark. The stock had a good run last year, mainly on news flow around its renewable arm. But soon the market came around to the view that power companies can only produce so much power and so there is a limit to earnings growth as well. As a result of which, the stock fell out of favour with fund managers and analysts alike.

CLSA recently retained its 'sell' rating on the stock with a price target of Rs 195 after the company’s fourth-quarter earnings, citing expensive valuations, lower coal prices in futures and the renewables frenzy being behind.

But with power very much the flavour of the season (look at REC, Power Grid, PFC), a section of the market is now beginning to feel that maybe Tata Power could do with a valuation bump-up since it has gone nowhere for the last 18 months and earnings have risen during this period. Also, if Adani Power is finding takers despite quoting at a premium valuation, then Tata Power deserves better, argue some players.

Futures positions indicate build up of long positions.

Tug of war

The stock fell over 1 percent in a rising market on Monday. Punters appear to be unable to make up its mind over the stock, which will be part of the

MSCI Global Standard Index from September 1, but will be excluded from the Nifty Next50 index from September 20. Concerns of tighter regulations hurting earnings have abated, with Sebi softening its stance on the Total Expense Ratio charged by asset management companies.

But that has now been factored in, and the market needs to see a meaningful improvement in earnings, players tracking the stock say.

Titan

Almost every analyst tracking the company has cheered the acquisition of additional stake in jewellery maker CaratLane, but investors don’t seem impressed. The move may pay off in the long run, but at the moment, the tide is not in favour of richly valued stocks in general.

AU Small Finance Bank

Short positions in the stock have been rising steadily rover the last month. Open position in the Securities Lending and Borrowing window now stand at 37 lakh shares.

Strategy

From Buoyant Capital’s latest factsheet.

“When interest rates are hiked rapidly, there are skeletons waiting to tumble out of the closet. Inflation is funny, but it permeates into consumer behaviour. Unlike 2021, corporate profits are not changing orbits, monetary policy is not decidedly loose, and there is very little fiscal space. Incrementally, we are turning to larger-cap, low beta businesses. Core (incl. cash) is up to 63 percent, and we’ve cut our Small & Mid cap position by 14 percentage points in July 2023.”

F&O ban

Of late, the number of stocks finding themselves in the NSE’s F&O ban list has been on the rise.

“The first assumed reason for stocks going into derivative ban for all of us is that there is a lot of speculation,” tweeted technical analyst and blogger Nooresh Merani. “But one big factor is the rise of arbitrage mutual funds which now have an AUM of Rs 90,000 crore.”

Arbitrage funds try to capitalise on the differential in futures and cash market price by selling futures that quote at a premium to the cash market price and sell an equivalent quantity of the shares.

A lot of Futures Open Interest has a counterparty in Arbitrage Funds which have a Stock Long and Futures Short Position.

Costly home loans

Home loan rates in the US have hit a 23-year high of nearly 7.5 percent, which is making the supply situation worse, and keeping house prices high. That is because those who would have otherwise sold their existing houses and bought new ones are reluctant to do because they are right now paying 3 percent on their current home loan. Remember, house prices too have risen sharply after Covid. So, it is a double whammy of costlier homes as well as home loans.

… and car loans

Car buyers are hurting too. An average new car loan has an interest rate of 9.5 percent, and the average rate of used cars is close to 14 percent, reports WSJ. And, despite a strong job market, defaults and missed payments on pools of auto loans made in the first half of 2022 to people with subpar credit are matching or outpacing those issued in 2008, the report said, quoting an analysis by S&P Global.

Waiting for stimulus

The People's Bank of China (PBOC) has cut its one-year loan prime rate to 3.45 percent from 3.55 percent and left its five-year rate unchanged. The market was expecting deeper cuts to both rates. Global investors are eagerly awaiting a big bang stimulus that will get the economy’s engines purring again, but the Chinese government seems to be in no hurry.

“Xi is running his economy cold in a bid to finally break China’s addiction to fueling growth with speculative apartment construction and low-return projects funded by opaque local borrowing. If China is a “ticking time bomb,” (as described by US President Joe Biden) Xi’s aim is to defuse it,” says a Bloomberg analysis piece.

China, India to the rescue

BHP Group on Tuesday reported its lowest annual profit in three years and warned that lag effects of higher interest rates would impact growth in the developed world in the coming financial year, said a Reuters report.

“In the near term, while the outlook for the developed world is uncertain, we expect China and India to remain relative sources of stability for commodity demand,” BHP said in its earnings release.",1062,-0.19596229121088982
2023-08-21 15:03:00+05:30,https://www.moneycontrol.com/news/business/no-immediate-plan-to-list-caratlane-cfo-ashok-sonthalia-11229031.html,"Titan’s Chief Financial Officer (CFO) Ashok Sonthalia

Titan’s Chief Financial Officer (CFO) Ashok Sonthalia on August 21 said that the company has no immediate plans to list its subsidiary CaratLane in the near future.

In an interview with CNBC-TV18, Sonthalia mentioned that there are currently no immediate plans and Titan is not actively contemplating the idea of listing CaratLane. He emphasised that Titan's strategy is to manage a collection of jewellery brands under one umbrella, and having two publicly listed companies in the same industry doesn't align with their approach.

CaratLane is expected to grow quite faster when compared to the rest of their portfolio, added Sonthlia.

""If you look at EBITDA margin trajectory for last five year up to FY23, almost minus 9 percent to plus 9 percent it has happened CaratLane is largely diamond jewellery business. So the opportunity to keep inching up margin and gradually not only equal Titan jewellery portfolio margin but be slightly better than that exists and I think we'll see them working towards that,"" he added.

Also Read | Midas Touch: Inspired by Rakesh Jhunjhunwala, Mithun Sacheti to turn investor after CaratLane sale

The CFO places his faith in the fact that the business has a huge opportunities of growth ahead. He said: ""Like we talked about that our jewellery business with respect to jewellery industry in India is current 7 percent market share and will go towards 10 percent by FY27.""

Within the jewellery portfolio, Caratlane stands at about 6 to 7 percent, thus hoping to inch towards 10 percent, according to Sonthalia.

Tata Group's Titan also acquired yet another 27.18 percent stake in Caratlane Trading from the founder of the jewellery brand and his family for the amount of Rs 4,621 crore in cash.

Titan is also acquiring 9,190,327 equity shares in CaratLane from Mithun Sancheti and his family, post which its total stake in the company will rise to 98.28 percent, the Tata Group company said in an exchange filing.

Also Read: Titan acquires additional 27.18% stake in CaratLane; what brokerages are saying

The latest transaction is expected to close by October 31, subject to regulatory approvals, stated Titan.

Funding of the deal

Sonthalia said that this deal with CaratLane will be funded partly via debt, and the rest by cash. As of now, Titan has over Rs 3,o00 crore cash on books.

""As far as this deal is concerned, our balance sheet is pretty healthy, we have a good cash position. But we are going to do part debt funding for this deal and we are working towards that. And by the time deal comes to closer in next two months kind of horizon, we should be ready with financing plan. But part debt funding is contemplated,"" he noted.

The Tata Group had initially purchased a 62 percent stake in the beneficiary company in 2016 at a valuation of about Rs 563 crore, post which Titan bought shares of the omnichannel retailer in tranches worth Rs 440 to Rs 450 crore between 2016 and 2019, primarily through secondary purchase of shares from Tiger Global, the only venture investor in CaratLane.

Financial status

CaratLane crossed the Rs 2000 crore topline mark in FY23, thus posting a turnover of Rs 2,177 crore amounting to a 72 percent growth from Rs 1,267 crore that it had reported in FY22. In FY21, the company had recorded a revenue of Rs 723 crore.

The company has been reporting a positive profit before tax numbers for the past three years, thus increasing at 55 percent compound annual growth rate (CAGR) over a five-year period.

Within the June quarter of the current fiscal year, CaratLane witnessed a 32.4 percent year-on-year increase in revenues amounting to Rs 640 crore, with earnings before interest and taxes that stood at Rs 35 crore - an EBIT margin of 5.5 percent.

In the same quarter, CaratLane has managed to add 11 stores, thus taking the total count of the same to 233 spread across 93 cities in the country.",669,0.9315785935946873
