Date,link
"November 09, 2023 05:43 PM IST",https://www.moneycontrol.com/news/business/earnings/airtel-payments-bank-net-profit-rises-to-rs-7-7-crore-in-q2-11710871.html
"November 03, 2023 11:00 PM IST",https://www.moneycontrol.com/news/business/companies/airtel-digital-head-adarsh-nair-quits-11661741.html
"November 01, 2023 07:11 PM IST",https://www.moneycontrol.com/news/business/tariffs-need-to-go-up-industry-should-become-viable-airtel-ceo-11645651.html
"October 27, 2023 12:42 PM IST",https://www.moneycontrol.com/news/business/india-mobile-congress-not-just-5g-india-is-working-on-becoming-leader-in-6g-says-pm-modi-11611261.html
"October 22, 2023 07:02 AM IST",https://www.moneycontrol.com/news/business/india-leaves-europe-behind-in-5g-network-expansion-11578861.html
"October 19, 2023 11:35 PM IST",https://www.moneycontrol.com/news/business/airtel-ericsson-test-new-tech-that-claims-to-save-devices-battery-on-5g-network-11567191.html
"October 18, 2023 10:47 PM IST",https://www.moneycontrol.com/news/business/airtel-sees-rs-8000-crore-market-opportunity-with-ccaas-cloud-platform-launch-11558581.html
"October 16, 2023 02:42 PM IST",https://www.moneycontrol.com/news/trends/legal/sc-rejects-telcos-plea-of-licence-fee-be-treated-as-revenue-expenditure-puts-an-end-to-decade-old-litigation-11540531.html
"September 04, 2023 03:33 PM IST",https://www.moneycontrol.com/news/business/bharti-airtel-to-source-23000-mwh-of-renewable-energy-for-6-nxtra-data-centers-11307831.html
"August 24, 2023 08:23 PM IST",https://www.moneycontrol.com/news/telecom/jio-airtel-drive-telecom-subs-base-in-india-rose-to-1173-89-mn-in-june-11253111.html
"August 03, 2023 06:36 PM IST",https://www.moneycontrol.com/news/india/moneycontrol-selects-top-stories-this-evening-439-11092851.html
"August 01, 2023 11:25 PM IST",https://www.moneycontrol.com/news/business/companies/airtel-to-target-small-and-medium-businesses-market-with-airtel-iq-messaging-platform-11076971.html
"June 20, 2023 02:09 PM IST",https://www.moneycontrol.com/news/business/earnings/morgan-raises-target-price-for-bharti-airtel-keeps-overweight-tag-10826581.html
"May 01, 2023 08:26 PM IST",https://www.moneycontrol.com/news/business/airtel-partners-with-bridgepointe-tech-under-global-channel-partners-programme-10508001.html
"April 20, 2023 09:23 PM IST",https://www.moneycontrol.com/news/telecom/jio-rolls-out-82500-sites-for-5g-service-airtel-less-than-20000-10449581.html
"March 31, 2023 09:39 PM IST",https://www.moneycontrol.com/news/business/india-post-payments-bank-partners-airtel-to-launch-banking-services-on-whatsapp-10345291.html
"March 12, 2023 12:29 PM IST",https://www.moneycontrol.com/news/business/markets/eight-of-top-10-firms-lose-rs-1-03-lakh-crore-in-market-valuation-ril-icici-hit-hard-10235571.html
"March 06, 2023 04:23 PM IST",https://www.moneycontrol.com/news/business/airtel-announces-5g-rollout-in-125-more-cities-10207651.html
"March 06, 2023 12:41 PM IST",https://www.moneycontrol.com/news/business/companies/airtel-rolls-out-5g-in-125-more-cities-widens-coverage-to-265-urban-locations-10206021.html
"February 14, 2023 03:28 PM IST",https://www.moneycontrol.com/news/business/4g-and-5g-networks-will-co-exist-for-quite-a-while-rajen-vagadia-of-qualcomm-india-10081701.html
