Date,link
"November 02, 2023 12:40 PM IST",https://www.moneycontrol.com/news/business/moneycontrol-research/sun-pharma-premium-valuation-caps-upside-11650631.html
"November 02, 2023 11:48 AM IST",https://www.moneycontrol.com/news/business/moneycontrol-selects-top-stories-this-morning-17-11649581.html
"November 02, 2023 11:38 AM IST",https://www.moneycontrol.com/news/business/earnings/sun-pharma-consolidated-september-2023-net-sales-at-rs-12192-41-crore-up-11-32-y-o-y-11649761.html
"November 02, 2023 10:53 AM IST",https://www.moneycontrol.com/news/business/earnings/sun-pharma-standalone-september-2023-net-sales-at-rs-5096-21-crore-down-3-58-y-o-y-11648821.html
"November 02, 2023 09:26 AM IST",https://www.moneycontrol.com/news/business/markets/sun-pharmas-healthy-q2-stellar-specialty-sales-impresses-brokerages-triggers-hikes-in-target-prices-11647401.html
"November 01, 2023 02:06 PM IST",https://www.moneycontrol.com/news/business/earnings/sun-pharma-q2-results-net-profit-up-5-at-rs-2375-crore-beats-estimate-11639091.html
"October 30, 2023 11:04 AM IST",https://www.moneycontrol.com/news/business/stocks/zydus-sun-pharma-to-co-market-oral-drug-for-anaemia-linked-to-kidney-diseases-11623451.html
"October 27, 2023 08:57 AM IST",https://www.moneycontrol.com/news/business/earnings/sun-pharma-arm-taro-pharma-reports-q2-net-profit-at-8-5-million-revenue-rises-13-4-11607921.html
"October 06, 2023 10:52 AM IST",https://www.moneycontrol.com/news/business/markets/sun-pharma-rises-1-on-acquiring-37-76-percent-stake-in-ezerx-health-11487501.html
"October 06, 2023 08:39 AM IST",https://www.moneycontrol.com/news/podcast/sun-pharmas-acquisition-valiant-laboratories-listing-bhel-and-lupin-more-market-minutes-11487001.html
"October 05, 2023 08:56 PM IST",https://www.moneycontrol.com/news/business/companies/sun-pharma-to-acquire-nearly-38-stake-in-ezerx-health-tech-for-rs-28-69-cr-11485091.html
"September 15, 2023 08:28 AM IST",https://www.moneycontrol.com/news/business/markets/lic-sells-2-shares-in-sun-pharma-stake-now-at-3-012-11372091.html
"September 14, 2023 11:31 AM IST",https://www.moneycontrol.com/news/business/companies/sun-pharma-us-based-pharmazz-to-unveil-cerebral-ischemic-stroke-drug-in-india-11365911.html
"August 24, 2023 08:38 AM IST",https://www.moneycontrol.com/news/business/markets/navigating-deuruxolitinibs-road-hsbc-and-nomura-weigh-in-on-suns-outlook-11247951.html
"August 23, 2023 08:32 AM IST",https://www.moneycontrol.com/news/business/torrent-pharma-joins-race-to-acquire-hamied-family-stake-in-cipla-11240401.html
"August 17, 2023 10:01 AM IST",https://www.moneycontrol.com/news/trends/legal/delhi-hc-denies-interim-relief-to-sun-pharma-against-finecure-in-trademark-dispute-11206701.html
"August 06, 2023 10:09 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-sun-pharma-target-of-rs-1310-motilal-oswal-11105851.html
"August 04, 2023 12:48 PM IST",https://www.moneycontrol.com/news/business/no-timeline-for-resuming-supply-from-mohali-plant-sun-pharma-11095291.html
"August 04, 2023 09:46 AM IST",https://www.moneycontrol.com/news/business/earnings/sun-pharma-steady-growth-but-higher-valuation-11095801.html
"August 04, 2023 12:12 PM IST",https://www.moneycontrol.com/news/business/markets/brokerages-positive-on-sun-pharmas-growth-but-investors-unimpressed-11094991.html
"August 03, 2023 06:06 PM IST",https://www.moneycontrol.com/news/business/earnings/sun-pharma-consolidated-june-2023-net-sales-at-rs-11940-84-crore-up-10-96-y-o-y-11092651.html
"August 03, 2023 05:58 PM IST",https://www.moneycontrol.com/news/business/earnings/sun-pharma-standalone-june-2023-net-sales-at-rs-4466-07-crore-down-9-46-y-o-y-11092221.html
"August 04, 2023 09:14 AM IST",https://www.moneycontrol.com/news/business/earnings/sun-pharma-q1-results-net-profit-down-1-9-to-rs-2022-5-lags-estimates-11085941.html
"August 01, 2023 09:12 AM IST",https://www.moneycontrol.com/news/business/track-and-trace-300-top-selling-medicines-to-sport-qr-code-to-curb-spurious-drugs-11070351.html
"July 12, 2023 12:34 PM IST",https://www.moneycontrol.com/news/business/sun-pharma-q1-pat-seen-up-8-6-yoy-to-rs-2238-8-cr-nirmal-bang-10944531.html
"June 27, 2023 01:39 PM IST",https://www.moneycontrol.com/news/business/moneycontrol-selects-top-stories-this-afternoon-104-10865371.html
"May 29, 2023 01:32 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-sun-pharma-target-of-rs-1160-motilal-oswal-10686691.html
"May 31, 2023 10:59 AM IST",https://www.moneycontrol.com/news/business/moneycontrol-research/sun-pharma-stretched-valuation-a-sticking-point-what-else-to-watch-out-for-10682571.html
"May 29, 2023 09:42 AM IST",https://www.moneycontrol.com/news/business/earnings/sun-pharma-trades-lower-heres-what-brokerages-have-to-say-on-q4-earnings-10681591.html
"May 29, 2023 07:51 AM IST",https://www.moneycontrol.com/news/business/sun-pharma-offers-to-acquire-remaining-stake-in-taro-10675411.html
"May 26, 2023 06:57 PM IST",https://www.moneycontrol.com/news/business/earnings/sun-pharma-standalone-march-2023-net-sales-at-rs-5948-22-crore-up-48-45-y-o-y-10672521.html
"May 26, 2023 06:32 PM IST",https://www.moneycontrol.com/news/business/moneycontrol-selects-top-stories-this-evening-375-10672111.html
"May 26, 2023 06:16 PM IST",https://www.moneycontrol.com/news/business/earnings/sun-pharma-consolidated-march-2023-net-sales-at-rs-10930-67-crore-up-15-71-y-o-y-10671971.html
"May 23, 2023 05:52 PM IST",https://www.moneycontrol.com/news/business/markets/is-dual-drug-filing-the-right-tactic-for-pharma-companies-now-10640741.html
"May 08, 2023 08:27 AM IST",https://www.moneycontrol.com/news/companies-2/sun-pharma-recalls-over-24000-prefilled-syringes-of-generic-medication-in-the-us-10540661.html
"May 02, 2023 12:48 PM IST",https://www.moneycontrol.com/news/business/markets/sun-pharma-among-top-nifty-losers-after-us-regulator-puts-partial-clinical-hold-on-deuruxolitinib-drug-10512491.html
"April 23, 2023 11:03 AM IST",https://www.moneycontrol.com/news/health-and-fitness/sun-pharma-hetero-recall-drugs-in-the-us-market-10460491.html
